name,time,p50,p75,p95,p99
data_intensive,2017-09-02T21:33:47Z,0,0,0,0
data_intensive,2017-09-02T21:33:48Z,12844,12844,12844,12844
data_intensive,2017-09-02T21:33:49Z,0,0,0,0
data_intensive,2017-09-02T21:33:50Z,0,0,0,0
data_intensive,2017-09-02T21:33:51Z,0,0,0,0
data_intensive,2017-09-02T21:33:52Z,0,0,0,0
data_intensive,2017-09-02T21:33:53Z,10422,10422,10422,10422
data_intensive,2017-09-02T21:33:54Z,0,0,0,0
data_intensive,2017-09-02T21:33:55Z,0,0,0,0
data_intensive,2017-09-02T21:33:56Z,0,0,0,0
data_intensive,2017-09-02T21:33:57Z,0,0,0,0
data_intensive,2017-09-02T21:33:58Z,15372,15372,15372,15372
data_intensive,2017-09-02T21:33:59Z,0,0,0,0
data_intensive,2017-09-02T21:34:00Z,0,0,0,0
data_intensive,2017-09-02T21:34:01Z,0,0,0,0
data_intensive,2017-09-02T21:34:02Z,0,0,0,0
data_intensive,2017-09-02T21:34:03Z,0,0,0,0
data_intensive,2017-09-02T21:34:04Z,8123,8123,8123,8123
data_intensive,2017-09-02T21:34:05Z,0,0,0,0
data_intensive,2017-09-02T21:34:06Z,0,0,0,0
data_intensive,2017-09-02T21:34:07Z,0,0,0,0
data_intensive,2017-09-02T21:34:08Z,0,0,0,0
data_intensive,2017-09-02T21:34:09Z,0,0,0,0
data_intensive,2017-09-02T21:34:10Z,9655,9655,9655,9655
data_intensive,2017-09-02T21:34:11Z,0,0,0,0
data_intensive,2017-09-02T21:34:12Z,0,0,0,0
data_intensive,2017-09-02T21:34:13Z,0,0,0,0
data_intensive,2017-09-02T21:34:14Z,0,0,0,0
data_intensive,2017-09-02T21:34:15Z,0,0,0,0
data_intensive,2017-09-02T21:34:16Z,21029,21029,21029,21029
data_intensive,2017-09-02T21:34:17Z,0,0,0,0
data_intensive,2017-09-02T21:34:18Z,0,0,0,0
data_intensive,2017-09-02T21:34:19Z,0,0,0,0
data_intensive,2017-09-02T21:34:20Z,16171,16171,16171,16171
data_intensive,2017-09-02T21:34:21Z,0,0,0,0
data_intensive,2017-09-02T21:34:22Z,0,0,0,0
data_intensive,2017-09-02T21:34:23Z,9652,9652,9652,9652
data_intensive,2017-09-02T21:34:24Z,0,0,0,0
data_intensive,2017-09-02T21:34:25Z,0,0,0,0
data_intensive,2017-09-02T21:34:26Z,0,0,0,0
data_intensive,2017-09-02T21:34:27Z,720855,720855,720855,720855
data_intensive,2017-09-02T21:34:28Z,0,0,0,0
data_intensive,2017-09-02T21:34:29Z,0,0,0,0
data_intensive,2017-09-02T21:34:30Z,0,0,0,0
data_intensive,2017-09-02T21:34:31Z,0,0,0,0
data_intensive,2017-09-02T21:34:32Z,0,0,0,0
data_intensive,2017-09-02T21:34:33Z,132964,132964,132964,132964
data_intensive,2017-09-02T21:34:34Z,0,0,0,0
data_intensive,2017-09-02T21:34:35Z,0,0,0,0
data_intensive,2017-09-02T21:34:36Z,0,0,0,0
data_intensive,2017-09-02T21:34:37Z,0,0,0,0
data_intensive,2017-09-02T21:34:38Z,0,0,0,0
data_intensive,2017-09-02T21:34:39Z,0,0,0,0
data_intensive,2017-09-02T21:34:40Z,0,0,0,0
data_intensive,2017-09-02T21:34:41Z,0,0,0,0
data_intensive,2017-09-02T21:34:42Z,0,0,0,0
data_intensive,2017-09-02T21:34:43Z,0,0,0,0
data_intensive,2017-09-02T21:34:44Z,0,0,0,0
data_intensive,2017-09-02T21:34:45Z,0,0,0,0
data_intensive,2017-09-02T21:34:46Z,0,0,0,0
data_intensive,2017-09-02T21:34:47Z,0,0,0,0
data_intensive,2017-09-02T21:34:48Z,0,0,0,0
data_intensive,2017-09-02T21:34:49Z,0,0,0,0
data_intensive,2017-09-02T21:34:50Z,0,0,0,0
data_intensive,2017-09-02T21:34:51Z,0,0,0,0
data_intensive,2017-09-02T21:34:52Z,0,0,0,0
data_intensive,2017-09-02T21:34:53Z,0,0,0,0
data_intensive,2017-09-02T21:34:54Z,664690,664690,664690,664690
data_intensive,2017-09-02T21:34:55Z,0,0,0,0
data_intensive,2017-09-02T21:34:56Z,0,0,0,0
data_intensive,2017-09-02T21:34:57Z,128962,128962,128962,128962
data_intensive,2017-09-02T21:34:58Z,0,0,0,0
data_intensive,2017-09-02T21:34:59Z,67300,67300,67300,67300
data_intensive,2017-09-02T21:35:00Z,0,0,0,0
data_intensive,2017-09-02T21:35:01Z,0,0,0,0
data_intensive,2017-09-02T21:35:02Z,0,0,0,0
data_intensive,2017-09-02T21:35:03Z,66794,66794,66794,66794
data_intensive,2017-09-02T21:35:04Z,0,0,0,0
data_intensive,2017-09-02T21:35:05Z,0,0,0,0
data_intensive,2017-09-02T21:35:06Z,111059,111059,111059,111059
data_intensive,2017-09-02T21:35:07Z,0,0,0,0
data_intensive,2017-09-02T21:35:08Z,0,0,0,0
data_intensive,2017-09-02T21:35:09Z,0,0,0,0
data_intensive,2017-09-02T21:35:10Z,0,0,0,0
data_intensive,2017-09-02T21:35:11Z,648773,648773,648773,648773
data_intensive,2017-09-02T21:35:12Z,0,0,0,0
data_intensive,2017-09-02T21:35:13Z,643851,643851,643851,643851
data_intensive,2017-09-02T21:35:14Z,0,0,0,0
data_intensive,2017-09-02T21:35:15Z,0,0,0,0
data_intensive,2017-09-02T21:35:16Z,95088,95088,95088,95088
data_intensive,2017-09-02T21:35:17Z,0,0,0,0
data_intensive,2017-09-02T21:35:18Z,664204,664204,664204,664204
data_intensive,2017-09-02T21:35:19Z,0,0,0,0
data_intensive,2017-09-02T21:35:20Z,102295,102295,102295,102295
data_intensive,2017-09-02T21:35:21Z,0,0,0,0
data_intensive,2017-09-02T21:35:22Z,0,0,0,0
data_intensive,2017-09-02T21:35:23Z,651718,651718,651718,651718
data_intensive,2017-09-02T21:35:24Z,0,0,0,0
data_intensive,2017-09-02T21:35:25Z,663135,663135,663135,663135
data_intensive,2017-09-02T21:35:26Z,0,0,0,0
data_intensive,2017-09-02T21:35:27Z,93461,93461,93461,93461
data_intensive,2017-09-02T21:35:28Z,0,0,0,0
data_intensive,2017-09-02T21:35:29Z,85735,85735,85735,85735
data_intensive,2017-09-02T21:35:30Z,0,0,0,0
data_intensive,2017-09-02T21:35:31Z,653361,653361,653361,653361
data_intensive,2017-09-02T21:35:32Z,0,0,0,0
data_intensive,2017-09-02T21:35:33Z,0,0,0,0
data_intensive,2017-09-02T21:35:34Z,645580,645580,645580,645580
data_intensive,2017-09-02T21:35:35Z,0,0,0,0
data_intensive,2017-09-02T21:35:36Z,77328,77328,77328,77328
data_intensive,2017-09-02T21:35:37Z,0,0,0,0
data_intensive,2017-09-02T21:35:38Z,638766,638766,638766,638766
data_intensive,2017-09-02T21:35:39Z,0,0,0,0
data_intensive,2017-09-02T21:35:40Z,640318,640318,640318,640318
data_intensive,2017-09-02T21:35:41Z,0,0,0,0
data_intensive,2017-09-02T21:35:42Z,0,0,0,0
data_intensive,2017-09-02T21:35:43Z,67143,67143,67143,67143
data_intensive,2017-09-02T21:35:44Z,0,0,0,0
data_intensive,2017-09-02T21:35:45Z,640629,640629,640629,640629
data_intensive,2017-09-02T21:35:46Z,0,0,0,0
data_intensive,2017-09-02T21:35:47Z,627817,627817,627817,627817
data_intensive,2017-09-02T21:35:48Z,0,0,0,0
data_intensive,2017-09-02T21:35:49Z,69441,69441,69441,69441
data_intensive,2017-09-02T21:35:50Z,0,0,0,0
data_intensive,2017-09-02T21:35:51Z,57059,57059,57059,57059
data_intensive,2017-09-02T21:35:52Z,0,0,0,0
data_intensive,2017-09-02T21:35:53Z,0,0,0,0
data_intensive,2017-09-02T21:35:54Z,0,0,0,0
data_intensive,2017-09-02T21:35:55Z,0,0,0,0
data_intensive,2017-09-02T21:35:56Z,0,0,0,0
data_intensive,2017-09-02T21:35:57Z,0,0,0,0
data_intensive,2017-09-02T21:35:58Z,0,0,0,0
data_intensive,2017-09-02T21:35:59Z,0,0,0,0
data_intensive,2017-09-02T21:36:00Z,0,0,0,0
data_intensive,2017-09-02T21:36:01Z,0,0,0,0
data_intensive,2017-09-02T21:36:02Z,0,0,0,0
data_intensive,2017-09-02T21:36:03Z,0,0,0,0
data_intensive,2017-09-02T21:36:04Z,0,0,0,0
data_intensive,2017-09-02T21:36:05Z,0,0,0,0
data_intensive,2017-09-02T21:36:06Z,0,0,0,0
data_intensive,2017-09-02T21:36:07Z,0,0,0,0
data_intensive,2017-09-02T21:36:08Z,0,0,0,0
data_intensive,2017-09-02T21:36:09Z,0,0,0,0
data_intensive,2017-09-02T21:36:10Z,0,0,0,0
data_intensive,2017-09-02T21:36:11Z,0,0,0,0
data_intensive,2017-09-02T21:36:12Z,0,0,0,0
data_intensive,2017-09-02T21:36:13Z,0,0,0,0
data_intensive,2017-09-02T21:36:14Z,0,0,0,0
data_intensive,2017-09-02T21:36:15Z,0,0,0,0
data_intensive,2017-09-02T21:36:16Z,0,0,0,0
data_intensive,2017-09-02T21:36:17Z,0,0,0,0
data_intensive,2017-09-02T21:36:18Z,0,0,0,0
data_intensive,2017-09-02T21:36:19Z,0,0,0,0
data_intensive,2017-09-02T21:36:20Z,0,0,0,0
data_intensive,2017-09-02T21:36:21Z,0,0,0,0
data_intensive,2017-09-02T21:36:22Z,0,0,0,0
data_intensive,2017-09-02T21:36:23Z,0,0,0,0
data_intensive,2017-09-02T21:36:24Z,0,0,0,0
data_intensive,2017-09-02T21:36:25Z,0,0,0,0
data_intensive,2017-09-02T21:36:26Z,0,0,0,0
data_intensive,2017-09-02T21:36:27Z,0,0,0,0
data_intensive,2017-09-02T21:36:28Z,0,0,0,0
data_intensive,2017-09-02T21:36:29Z,0,0,0,0
data_intensive,2017-09-02T21:36:30Z,0,0,0,0
data_intensive,2017-09-02T21:36:31Z,0,0,0,0
data_intensive,2017-09-02T21:36:32Z,0,0,0,0
data_intensive,2017-09-02T21:36:33Z,0,0,0,0
data_intensive,2017-09-02T21:36:34Z,0,0,0,0
data_intensive,2017-09-02T21:36:35Z,0,0,0,0
data_intensive,2017-09-02T21:36:36Z,0,0,0,0
data_intensive,2017-09-02T21:36:37Z,0,0,0,0
data_intensive,2017-09-02T21:36:38Z,0,0,0,0
data_intensive,2017-09-02T21:36:39Z,0,0,0,0
data_intensive,2017-09-02T21:36:40Z,0,0,0,0
data_intensive,2017-09-02T21:36:41Z,0,0,0,0
data_intensive,2017-09-02T21:36:42Z,0,0,0,0
data_intensive,2017-09-02T21:36:43Z,0,0,0,0
data_intensive,2017-09-02T21:36:44Z,0,0,0,0
data_intensive,2017-09-02T21:36:45Z,0,0,0,0
data_intensive,2017-09-02T21:36:46Z,0,0,0,0
data_intensive,2017-09-02T21:36:47Z,0,0,0,0
data_intensive,2017-09-02T21:36:48Z,0,0,0,0
data_intensive,2017-09-02T21:36:49Z,0,0,0,0
data_intensive,2017-09-02T21:36:50Z,0,0,0,0
data_intensive,2017-09-02T21:36:51Z,0,0,0,0
data_intensive,2017-09-02T21:36:52Z,0,0,0,0
data_intensive,2017-09-02T21:36:53Z,0,0,0,0
data_intensive,2017-09-02T21:36:54Z,0,0,0,0
data_intensive,2017-09-02T21:36:55Z,0,0,0,0
data_intensive,2017-09-02T21:36:56Z,0,0,0,0
data_intensive,2017-09-02T21:36:57Z,0,0,0,0
data_intensive,2017-09-02T21:36:58Z,0,0,0,0
data_intensive,2017-09-02T21:36:59Z,0,0,0,0
data_intensive,2017-09-02T21:37:00Z,0,0,0,0
data_intensive,2017-09-02T21:37:01Z,0,0,0,0
data_intensive,2017-09-02T21:37:02Z,0,0,0,0
data_intensive,2017-09-02T21:37:03Z,657936,657936,657936,657936
data_intensive,2017-09-02T21:37:04Z,0,0,0,0
data_intensive,2017-09-02T21:37:05Z,643961,643961,643961,643961
data_intensive,2017-09-02T21:37:06Z,0,0,0,0
data_intensive,2017-09-02T21:37:07Z,0,0,0,0
data_intensive,2017-09-02T21:37:08Z,639283,639283,639283,639283
data_intensive,2017-09-02T21:37:09Z,0,0,0,0
data_intensive,2017-09-02T21:37:10Z,635031,635031,635031,635031
data_intensive,2017-09-02T21:37:11Z,0,0,0,0
data_intensive,2017-09-02T21:37:12Z,43022,43022,43022,43022
data_intensive,2017-09-02T21:37:13Z,0,0,0,0
data_intensive,2017-09-02T21:37:14Z,635202,635202,635202,635202
data_intensive,2017-09-02T21:37:15Z,0,0,0,0
data_intensive,2017-09-02T21:37:16Z,627606,627606,627606,627606
data_intensive,2017-09-02T21:37:17Z,0,0,0,0
data_intensive,2017-09-02T21:37:18Z,628215,628215,628215,628215
data_intensive,2017-09-02T21:37:19Z,0,0,0,0
data_intensive,2017-09-02T21:37:20Z,0,0,0,0
data_intensive,2017-09-02T21:37:21Z,32818,32818,32818,32818
data_intensive,2017-09-02T21:37:22Z,0,0,0,0
data_intensive,2017-09-02T21:37:23Z,640408,640408,640408,640408
data_intensive,2017-09-02T21:37:24Z,0,0,0,0
data_intensive,2017-09-02T21:37:25Z,642320,642320,642320,642320
data_intensive,2017-09-02T21:37:26Z,0,0,0,0
data_intensive,2017-09-02T21:37:27Z,640914,640914,640914,640914
data_intensive,2017-09-02T21:37:28Z,0,0,0,0
data_intensive,2017-09-02T21:37:29Z,639554,639554,639554,639554
data_intensive,2017-09-02T21:37:30Z,0,0,0,0
data_intensive,2017-09-02T21:37:31Z,0,0,0,0
data_intensive,2017-09-02T21:37:32Z,20136,20136,20136,20136
data_intensive,2017-09-02T21:37:33Z,0,0,0,0
data_intensive,2017-09-02T21:37:34Z,631023,631023,631023,631023
data_intensive,2017-09-02T21:37:35Z,0,0,0,0
data_intensive,2017-09-02T21:37:36Z,637014,637014,637014,637014
data_intensive,2017-09-02T21:37:37Z,0,0,0,0
data_intensive,2017-09-02T21:37:38Z,0,0,0,0
data_intensive,2017-09-02T21:37:39Z,0,0,0,0
data_intensive,2017-09-02T21:37:40Z,631889,631889,631889,631889
data_intensive,2017-09-02T21:37:41Z,0,0,0,0
data_intensive,2017-09-02T21:37:42Z,0,0,0,0
data_intensive,2017-09-02T21:37:43Z,0,0,0,0
data_intensive,2017-09-02T21:37:44Z,626983,626983,626983,626983
data_intensive,2017-09-02T21:37:45Z,0,0,0,0
data_intensive,2017-09-02T21:37:46Z,0,0,0,0
data_intensive,2017-09-02T21:37:47Z,0,0,0,0
data_intensive,2017-09-02T21:37:48Z,0,0,0,0
data_intensive,2017-09-02T21:37:49Z,0,0,0,0
data_intensive,2017-09-02T21:37:50Z,0,0,0,0
data_intensive,2017-09-02T21:37:51Z,0,0,0,0
data_intensive,2017-09-02T21:37:52Z,0,0,0,0
data_intensive,2017-09-02T21:37:53Z,0,0,0,0
data_intensive,2017-09-02T21:37:54Z,0,0,0,0
data_intensive,2017-09-02T21:37:55Z,0,0,0,0
data_intensive,2017-09-02T21:37:56Z,0,0,0,0
data_intensive,2017-09-02T21:37:57Z,0,0,0,0
data_intensive,2017-09-02T21:37:58Z,0,0,0,0
data_intensive,2017-09-02T21:37:59Z,0,0,0,0
data_intensive,2017-09-02T21:38:00Z,0,0,0,0
data_intensive,2017-09-02T21:38:01Z,0,0,0,0
data_intensive,2017-09-02T21:38:02Z,0,0,0,0
data_intensive,2017-09-02T21:38:03Z,29453,29453,29453,29453
data_intensive,2017-09-02T21:38:04Z,0,0,0,0
data_intensive,2017-09-02T21:38:05Z,0,0,0,0
data_intensive,2017-09-02T21:38:06Z,0,0,0,0
data_intensive,2017-09-02T21:38:07Z,0,0,0,0
data_intensive,2017-09-02T21:38:08Z,0,0,0,0
data_intensive,2017-09-02T21:38:09Z,0,0,0,0
data_intensive,2017-09-02T21:38:10Z,0,0,0,0
data_intensive,2017-09-02T21:38:11Z,19484,19484,19484,19484
data_intensive,2017-09-02T21:38:12Z,0,0,0,0
data_intensive,2017-09-02T21:38:13Z,0,0,0,0
data_intensive,2017-09-02T21:38:14Z,0,0,0,0
data_intensive,2017-09-02T21:38:15Z,0,0,0,0
data_intensive,2017-09-02T21:38:16Z,0,0,0,0
data_intensive,2017-09-02T21:38:17Z,17766,17766,17766,17766
data_intensive,2017-09-02T21:38:18Z,0,0,0,0
data_intensive,2017-09-02T21:38:19Z,0,0,0,0
data_intensive,2017-09-02T21:38:20Z,0,0,0,0
data_intensive,2017-09-02T21:38:21Z,0,0,0,0
data_intensive,2017-09-02T21:38:22Z,0,0,0,0
data_intensive,2017-09-02T21:38:23Z,0,0,0,0
data_intensive,2017-09-02T21:38:24Z,0,0,0,0
data_intensive,2017-09-02T21:38:25Z,0,0,0,0
data_intensive,2017-09-02T21:38:26Z,0,0,0,0
data_intensive,2017-09-02T21:38:27Z,9188,9188,9188,9188
data_intensive,2017-09-02T21:38:28Z,0,0,0,0
data_intensive,2017-09-02T21:38:29Z,0,0,0,0
data_intensive,2017-09-02T21:38:30Z,0,0,0,0
data_intensive,2017-09-02T21:38:31Z,0,0,0,0
data_intensive,2017-09-02T21:38:32Z,14310,14310,14310,14310
data_intensive,2017-09-02T21:38:33Z,0,0,0,0
data_intensive,2017-09-02T21:38:34Z,0,0,0,0
data_intensive,2017-09-02T21:38:35Z,0,0,0,0
data_intensive,2017-09-02T21:38:36Z,11264,11264,11264,11264
data_intensive,2017-09-02T21:38:37Z,0,0,0,0
data_intensive,2017-09-02T21:38:38Z,0,0,0,0
data_intensive,2017-09-02T21:38:39Z,6169,6169,6169,6169
data_intensive,2017-09-02T21:38:40Z,0,0,0,0
data_intensive,2017-09-02T21:38:41Z,0,0,0,0
data_intensive,2017-09-02T21:38:42Z,15881,15881,15881,15881
data_intensive,2017-09-02T21:38:43Z,0,0,0,0
data_intensive,2017-09-02T21:38:44Z,0,0,0,0
data_intensive,2017-09-02T21:38:45Z,0,0,0,0
data_intensive,2017-09-02T21:38:46Z,0,0,0,0
data_intensive,2017-09-02T21:38:47Z,9147,9147,9147,9147
data_intensive,2017-09-02T21:38:48Z,0,0,0,0
data_intensive,2017-09-02T21:38:49Z,0,0,0,0
data_intensive,2017-09-02T21:38:50Z,8068,8068,8068,8068
data_intensive,2017-09-02T21:38:51Z,0,0,0,0
data_intensive,2017-09-02T21:38:52Z,0,0,0,0
data_intensive,2017-09-02T21:38:53Z,14252,14252,14252,14252
data_intensive,2017-09-02T21:38:54Z,0,0,0,0
data_intensive,2017-09-02T21:38:55Z,0,0,0,0
data_intensive,2017-09-02T21:38:56Z,0,0,0,0
data_intensive,2017-09-02T21:38:57Z,0,0,0,0
data_intensive,2017-09-02T21:38:58Z,7437,7437,7437,7437
data_intensive,2017-09-02T21:38:59Z,0,0,0,0
data_intensive,2017-09-02T21:39:00Z,7738,7738,7738,7738
data_intensive,2017-09-02T21:39:01Z,0,0,0,0
data_intensive,2017-09-02T21:39:02Z,0,0,0,0
data_intensive,2017-09-02T21:39:03Z,17454,17454,17454,17454
data_intensive,2017-09-02T21:39:04Z,0,0,0,0
data_intensive,2017-09-02T21:39:05Z,0,0,0,0
data_intensive,2017-09-02T21:39:06Z,0,0,0,0
data_intensive,2017-09-02T21:39:07Z,0,0,0,0
data_intensive,2017-09-02T21:39:08Z,0,0,0,0
data_intensive,2017-09-02T21:39:09Z,0,0,0,0
data_intensive,2017-09-02T21:39:10Z,0,0,0,0
data_intensive,2017-09-02T21:39:11Z,0,0,0,0
data_intensive,2017-09-02T21:39:12Z,0,0,0,0
data_intensive,2017-09-02T21:39:13Z,0,0,0,0
data_intensive,2017-09-02T21:39:14Z,0,0,0,0
data_intensive,2017-09-02T21:39:15Z,0,0,0,0
data_intensive,2017-09-02T21:39:16Z,0,0,0,0
data_intensive,2017-09-02T21:39:17Z,0,0,0,0
data_intensive,2017-09-02T21:39:18Z,0,0,0,0
data_intensive,2017-09-02T21:39:19Z,0,0,0,0
data_intensive,2017-09-02T21:39:20Z,14062,14062,14062,14062
data_intensive,2017-09-02T21:39:21Z,0,0,0,0
data_intensive,2017-09-02T21:39:22Z,0,0,0,0
data_intensive,2017-09-02T21:39:23Z,8921,8921,8921,8921
data_intensive,2017-09-02T21:39:24Z,0,0,0,0
data_intensive,2017-09-02T21:39:25Z,9625,9625,9625,9625
data_intensive,2017-09-02T21:39:26Z,0,0,0,0
data_intensive,2017-09-02T21:39:27Z,16656,16656,16656,16656
data_intensive,2017-09-02T21:39:28Z,0,0,0,0
data_intensive,2017-09-02T21:39:29Z,0,0,0,0
data_intensive,2017-09-02T21:39:30Z,11894,11894,11894,11894
data_intensive,2017-09-02T21:39:31Z,0,0,0,0
data_intensive,2017-09-02T21:39:32Z,0,0,0,0
data_intensive,2017-09-02T21:39:33Z,0,0,0,0
data_intensive,2017-09-02T21:39:34Z,0,0,0,0
data_intensive,2017-09-02T21:39:35Z,0,0,0,0
data_intensive,2017-09-02T21:39:36Z,6047,6047,6047,6047
data_intensive,2017-09-02T21:39:37Z,0,0,0,0
data_intensive,2017-09-02T21:39:38Z,11268,11268,11268,11268
data_intensive,2017-09-02T21:39:39Z,0,0,0,0
data_intensive,2017-09-02T21:39:40Z,0,0,0,0
data_intensive,2017-09-02T21:39:41Z,0,0,0,0
